127.0.0.1 - - [14/May/2018:19:37:52 -0700] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/bank.jpg HTTP/1.1" 200 117398
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/title.png HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:37 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l_selected.png HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:38 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r_selected.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:39 -0700] "GET /DDOSFullProject/AccountDetails.jsp?uid=33 HTTP/1.1" 200 5663
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.12.4-jquery.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/bank.jpg HTTP/1.1" 200 117398
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/title.png HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l_selected.png HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:40 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r_selected.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/AccountDetails.jsp?uid=33 HTTP/1.1" 200 5663
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.12.4-jquery.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/bank.jpg HTTP/1.1" 200 117398
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/colors/blue/title.png HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:56 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:57 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l_selected.png HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:57 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r_selected.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/Home1.jsp HTTP/1.1" 200 6916
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/bank.jpg HTTP/1.1" 200 117398
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:58 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:59 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r_selected.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [14/May/2018:20:37:59 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l_selected.png HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/ContactUs.jsp HTTP/1.1" 200 5481
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/bank.jpg HTTP/1.1" 200 117398
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/colors/blue/title.png HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:18 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:19 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r_selected.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:19 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l_selected.png HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/FundTransfer.jsp HTTP/1.1" 200 8061
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/bank.jpg HTTP/1.1" 200 117398
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/colors/blue/title.png HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner.png HTTP/1.1" 200 234
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/header_background.png HTTP/1.1" 200 5630
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/colors/blue/header_inner_corners.png HTTP/1.1" 200 264
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l.png HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r.png HTTP/1.1" 200 173
0:0:0:0:0:0:0:1 - - [14/May/2018:20:38:43 -0700] "GET /DDOSFullProject/resources/images/colors/blue/button_home.png HTTP/1.1" 200 1468
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:02 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_r_selected.png HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:02 -0700] "GET /DDOSFullProject/resources/images/colors/blue/quick_l_selected.png HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/Home1.jsp HTTP/1.1" 200 6916
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/css/reset.css HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/css/style.css HTTP/1.1" 200 80233
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/jquery-1.6.4.min.js HTTP/1.1" 200 91669
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/jquery.ui.selectmenu.js HTTP/1.1" 200 25891
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/tiny_mce.js HTTP/1.1" 200 195240
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/css/colors/blue.css HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/tiny_mce/jquery.tinymce.js HTTP/1.1" 200 3464
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/smooth.js HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/smooth.menu.js HTTP/1.1" 200 498
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/smooth.dialog.js HTTP/1.1" 200 1890
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/smooth.chart.js HTTP/1.1" 200 1897
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/smooth.table.js HTTP/1.1" 200 1270
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/smooth.autocomplete.js HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/scripts/smooth.form.js HTTP/1.1" 200 3547
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/images/bank.jpg HTTP/1.1" 200 117398
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/images/background.png HTTP/1.1" 200 4828
0:0:0:0:0:0:0:1 - - [14/May/2018:20:39:03 -0700] "GET /DDOSFullProject/resources/images/content.png HTTP/1.1" 200 218
